MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120.0,3.0,33.0,7296.0,1.0,0.0,3.0,0.0,1.0,0.0,22.0,2.0,2.0,0.0,2.0,8.0,5.0,2004.0,2005.0,1.0,1.0,5.0,5.0,0.0,2.0,4.0,2.0,0.5,3.0,0.5,2.0,1832.5,5.0,0.0,243.0,2065.5,1.0,0.0,1.0,4.0,2154.75,0.0,0.0,2522.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,8.0,6.0,1.0,1.0,2004.0,0.0,2.0,564.0,4.0,4.0,2.0,182.0,57.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0,152761.0
120.0,3.0,61.0,7380.0,1.0,0.0,3.0,0.0,0.0,0.0,22.0,2.0,2.0,0.0,2.0,8.0,5.0,1998.0,1998.0,1.0,1.0,5.0,5.0,0.0,3.0,4.0,2.0,2.0,3.0,0.5,2.0,341.0,5.0,0.0,1077.0,1418.0,1.0,0.0,1.0,4.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,1.0,1998.0,0.0,2.0,495.0,4.0,4.0,2.0,168.0,43.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,166927.0
120.0,3.0,57.0,8013.0,1.0,0.0,3.0,0.0,0.0,0.0,22.0,2.0,2.0,0.0,2.0,8.0,5.0,1995.0,1996.0,1.0,1.0,5.0,5.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,741.0,5.0,0.0,846.0,1587.0,1.0,0.0,1.0,4.0,1734.0,0.0,0.0,1734.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,0.0,1.0,1995.0,1.0,2.0,528.0,4.0,4.0,2.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0,186005.0
80.0,3.0,57.0,8923.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,7.0,7.0,5.0,1998.0,1998.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,189.0,5.0,0.0,195.0,384.0,1.0,2.0,1.0,4.0,751.0,631.0,0.0,1382.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,3.0,1998.0,0.0,2.0,396.0,4.0,4.0,2.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,8.0,4.0,168961.0
60.0,3.0,60.0,7500.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,5.0,1998.0,1999.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,476.0,5.0,0.0,476.0,952.0,1.0,2.0,1.0,4.0,952.0,684.0,0.0,1636.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1998.0,0.0,2.0,440.0,4.0,4.0,2.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,8.0,4.0,135126.0
60.0,3.0,69.30579531442663,8803.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,5.0,1994.0,1995.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,600.0,5.0,0.0,107.0,707.0,1.0,2.0,1.0,4.0,707.0,809.0,0.0,1516.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,1.0,1994.0,0.0,2.0,409.0,4.0,4.0,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,200145.0
20.0,3.0,58.0,7250.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,6.0,5.0,1993.0,1993.0,1.0,1.0,6.0,6.0,45.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1181.0,1181.0,1.0,0.0,1.0,4.0,1190.0,0.0,0.0,1190.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,1993.0,2.0,2.0,430.0,4.0,4.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0,161271.0
60.0,3.0,85.0,11900.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,5.0,6.0,1977.0,1977.0,1.0,1.0,6.0,14.0,157.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,400.0,5.0,0.0,722.0,1122.0,1.0,0.0,1.0,4.0,946.0,988.0,0.0,1934.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1977.0,2.0,2.0,567.0,4.0,4.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,192202.0
60.0,3.0,69.30579531442663,13250.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,7.0,6.0,1978.0,1978.0,1.0,1.0,6.0,6.0,256.0,3.0,4.0,1.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,832.0,832.0,1.0,4.0,1.0,4.0,1154.0,896.0,0.0,2050.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,1.0,1978.0,1.0,2.0,529.0,4.0,4.0,2.0,192.0,175.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,163836.0
20.0,3.0,80.0,10928.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,6.0,1978.0,1986.0,1.0,1.0,12.0,13.0,101.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,363.0,5.0,0.0,1064.0,1427.0,1.0,4.0,1.0,4.0,1671.0,0.0,0.0,1671.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1978.0,1.0,2.0,484.0,4.0,4.0,2.0,252.0,55.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0,210362.0
60.0,3.0,69.30579531442663,12388.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,7.0,7.0,1980.0,1991.0,1.0,1.0,9.0,10.0,229.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,602.0,5.0,0.0,441.0,1043.0,1.0,4.0,1.0,4.0,1539.0,1134.0,0.0,2669.75,0.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,6.0,1.0,3.0,1980.0,1.0,2.0,441.0,4.0,4.0,2.0,178.0,84.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0,146033.0
20.0,3.0,80.0,11088.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,5.0,1978.0,1998.0,1.0,1.0,6.0,6.0,144.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,832.0,5.0,0.0,308.0,1140.0,1.0,2.0,1.0,4.0,1707.0,0.0,0.0,1707.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1978.0,0.0,2.0,479.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,187761.0
60.0,3.0,70.0,7000.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,2003.0,2003.0,1.0,1.0,5.0,5.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,622.0,5.0,0.0,304.0,926.0,1.0,0.0,1.0,4.0,1016.0,868.0,0.0,1884.0,1.0,0.0,2.0,1.0,3.0,1.0,0.5,7.0,6.0,1.0,1.0,2003.0,1.0,2.0,581.0,4.0,4.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,166026.0
60.0,3.0,69.30579531442663,7500.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,8.0,5.0,2000.0,2001.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1058.0,1058.0,1.0,0.0,1.0,4.0,1058.0,816.0,0.0,1874.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,1.0,2000.0,0.0,2.0,588.0,4.0,4.0,2.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0,160588.0
60.0,3.0,69.30579531442663,8470.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,0.0,5.0,8.0,5.0,2002.0,2002.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,225.0,5.0,0.0,471.0,972.0,1.0,0.0,1.0,4.0,972.0,839.0,0.0,1811.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,1.0,2002.0,1.0,2.0,565.0,4.0,4.0,2.0,225.0,48.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,8.0,4.0,153937.0
20.0,3.0,69.30579531442663,9373.0,1.0,0.0,3.0,0.0,1.0,0.0,14.0,2.0,2.0,0.0,2.0,5.0,7.0,1975.0,1975.0,1.0,1.0,6.0,6.0,161.0,3.0,4.0,1.0,2.0,3.0,0.5,0.0,1333.0,5.0,0.0,120.0,1621.0,1.0,4.0,1.0,4.0,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,2.0,1.0,1975.0,1.0,2.0,478.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,197251.0
20.0,3.0,78.0,10140.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,6.0,1974.0,1974.0,1.0,1.0,9.0,10.0,196.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,888.0,5.0,0.0,228.0,1116.0,1.0,0.0,1.0,4.0,1116.0,0.0,0.0,1116.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1974.0,1.0,2.0,528.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,169513.0
20.0,3.0,85.0,11050.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,2.0,7.0,5.0,1975.0,1975.0,1.0,1.0,9.0,10.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,636.0,5.0,0.0,540.0,1176.0,1.0,1.0,1.0,4.0,1193.0,0.0,0.0,1193.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,1.0,1975.0,2.0,2.0,506.0,4.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0,217667.0
20.0,3.0,69.30579531442663,7830.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1970.0,1970.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1180.0,1180.0,1.0,4.0,1.0,4.0,1180.0,0.0,0.0,1180.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,0.0,1.0,1970.0,1.0,2.0,477.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0,179958.0
20.0,3.0,69.30579531442663,8510.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,7.0,1971.0,1971.0,1.0,1.0,9.0,10.0,178.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,500.0,5.0,0.0,543.0,1043.0,1.0,0.0,1.0,4.0,1050.0,0.0,0.0,1050.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1971.0,2.0,1.0,336.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,159286.0
20.0,3.0,60.0,7038.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,6.0,1970.0,1970.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,726.0,5.0,0.0,138.0,864.0,1.0,4.0,1.0,4.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,5.0,2001.0,2.0,2.0,576.0,4.0,4.0,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0,183126.0
20.0,3.0,60.0,9000.0,1.0,3.0,3.0,0.0,2.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,7.0,1971.0,2006.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,240.0,5.0,0.0,624.0,864.0,1.0,2.0,1.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,5.0,1986.0,2.0,2.0,576.0,4.0,4.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,190414.0
145.0,3.0,33.0,1680.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,5.0,6.0,5.0,1973.0,1973.0,1.0,1.0,6.0,6.0,408.75,3.0,4.0,1.0,3.0,3.0,3.0,1.0,254.0,5.0,0.0,229.0,483.0,1.0,4.0,1.0,4.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,1973.0,2.0,1.0,264.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,226968.0
145.0,3.0,33.0,1680.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,5.0,6.0,6.0,1972.0,1972.0,1.0,1.0,6.0,6.0,408.75,3.0,4.0,1.0,3.0,3.0,3.0,4.0,110.0,5.0,0.0,79.0,483.0,1.0,4.0,1.0,4.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,1972.0,2.0,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,205915.0
145.0,3.0,33.0,2308.0,1.0,3.0,3.0,0.0,2.0,0.0,13.0,2.0,2.0,0.0,5.0,6.0,5.0,1976.0,1976.0,1.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,306.0,5.0,0.0,498.0,804.0,1.0,4.0,1.0,4.0,804.0,744.0,0.0,1548.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,5.0,1976.0,1.0,2.0,440.0,4.0,4.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0,196363.0
120.0,3.0,33.0,2280.0,1.0,3.0,3.0,0.0,2.0,0.0,13.0,2.0,2.0,0.0,2.0,7.0,5.0,1975.0,1975.0,1.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,435.0,5.0,0.0,0.0,1057.0,1.0,4.0,1.0,4.0,1055.0,0.0,0.0,1055.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,1975.0,1.0,2.0,440.0,4.0,4.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0,208233.0
145.0,3.0,33.0,2349.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,5.0,6.0,5.0,1977.0,1977.0,1.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,389.0,5.0,0.0,466.0,855.0,1.0,4.0,1.0,4.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1977.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,130486.0
145.0,3.0,33.0,2364.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,5.0,6.0,5.0,1978.0,1978.0,1.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,320.0,5.0,0.0,484.0,804.0,1.0,4.0,1.0,4.0,804.0,744.0,0.0,1548.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,5.0,1978.0,2.0,2.0,440.0,4.0,4.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,137024.0
145.0,3.0,33.0,2364.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,5.0,6.0,5.0,1978.0,1978.0,1.0,1.0,9.0,2.0,0.0,2.0,4.0,1.0,2.0,3.0,3.0,0.0,279.0,5.0,0.0,576.0,855.0,1.0,4.0,1.0,4.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1978.0,0.0,2.0,440.0,4.0,4.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,160673.0
120.0,3.0,33.0,2104.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,7.0,6.0,1976.0,1976.0,1.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,536.0,5.0,0.0,300.0,836.0,1.0,4.0,1.0,4.0,836.0,0.0,0.0,836.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,1.0,1976.0,2.0,1.0,345.0,4.0,4.0,2.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,8.0,4.0,172861.0
20.0,3.0,69.30579531442663,10710.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,7.0,1966.0,2004.0,1.0,1.0,6.0,6.0,165.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,644.0,5.0,0.0,220.0,864.0,1.0,0.0,1.0,4.0,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,1.0,1966.0,1.0,2.0,656.0,4.0,4.0,2.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,205530.0
60.0,3.0,105.0,14257.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,408.75,0.5,4.0,2.0,0.5,3.0,3.0,2.0,1360.0,5.0,0.0,416.0,1776.0,1.0,0.0,1.0,4.0,1794.0,978.0,0.0,2669.75,1.0,0.0,3.0,1.0,4.0,1.0,0.5,10.0,6.0,2.5,3.0,2007.0,0.0,3.0,754.0,4.0,4.0,2.0,135.0,64.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,172004.0
60.0,3.0,95.0,12350.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9.0,5.0,2009.0,2009.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,0.5,3.0,3.0,2.0,986.0,5.0,0.0,379.0,1365.0,1.0,0.0,1.0,4.0,1365.0,1325.0,0.0,2669.75,1.0,0.0,2.0,1.0,3.0,1.0,0.5,8.0,6.0,1.0,1.0,2009.0,1.0,3.0,864.0,4.0,4.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,194563.0
20.0,3.0,95.0,12350.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,1.0,12.0,13.0,408.75,0.5,4.0,2.0,0.5,3.0,0.5,2.0,1232.0,5.0,0.0,788.0,2020.0,1.0,0.0,1.0,4.0,2020.0,0.0,0.0,2020.0,1.0,0.0,2.0,0.0,3.0,1.0,0.5,7.0,6.0,1.0,1.0,2008.0,1.0,3.0,896.0,4.0,4.0,2.0,192.0,98.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,170384.0
20.0,3.0,105.0,13693.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,10.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,408.75,0.5,4.0,2.0,0.5,3.0,1.0,2.0,1832.5,5.0,0.0,342.0,2065.5,1.0,0.0,1.0,4.0,2154.75,0.0,0.0,2669.75,2.0,0.0,2.0,1.0,2.0,1.0,0.5,8.0,6.0,2.0,1.0,2007.0,0.0,3.0,762.0,4.0,4.0,2.0,360.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0,173550.0
20.0,3.0,95.0,11578.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,1.0,12.0,13.0,302.0,0.5,4.0,2.0,0.5,3.0,3.0,5.0,0.0,5.0,0.0,1682.5,1736.0,1.0,0.0,1.0,4.0,1736.0,0.0,0.0,1736.0,0.0,0.0,2.0,0.0,3.0,1.0,0.5,7.0,6.0,1.0,1.0,2008.0,1.0,3.0,834.0,4.0,4.0,2.0,319.0,90.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,137470.0
20.0,3.0,105.0,16870.0,1.0,0.0,3.0,0.0,3.0,0.0,16.0,2.0,2.0,0.0,2.0,8.0,5.0,2004.0,2005.0,1.0,1.0,12.0,13.0,238.0,2.0,4.0,2.0,0.5,3.0,1.0,2.0,1531.0,5.0,0.0,251.0,1782.0,1.0,0.0,1.0,4.0,1782.0,0.0,0.0,1782.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,2.0,1.0,2004.0,0.0,3.0,932.0,4.0,4.0,2.0,99.0,82.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,192100.0
60.0,3.0,59.0,17708.0,1.0,2.0,3.0,0.0,1.0,0.0,16.0,2.0,2.0,0.0,5.0,8.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,20.0,2.0,4.0,2.0,0.5,3.0,0.5,2.0,1230.0,5.0,0.0,278.0,1508.0,1.0,0.0,1.0,4.0,1508.0,1012.0,0.0,2520.0,1.0,0.0,2.0,1.0,4.5,1.0,0.5,10.0,6.0,1.0,3.0,2007.0,0.0,3.0,640.0,4.0,4.0,2.0,192.0,175.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,155318.0
20.0,3.0,87.0,10367.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,1.0,12.0,13.0,284.0,0.5,4.0,2.0,0.5,3.0,2.0,2.0,1015.0,5.0,0.0,724.0,1739.0,1.0,0.0,1.0,4.0,1743.0,0.0,0.0,1743.0,1.0,0.0,2.0,0.0,3.0,1.0,0.5,8.0,6.0,1.0,1.0,2008.0,1.0,3.0,927.0,4.0,4.0,2.0,168.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,194033.0
20.0,3.0,77.0,10872.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2006.0,2006.0,1.0,1.0,12.0,13.0,122.0,2.0,4.0,2.0,0.5,3.0,0.5,2.0,1037.0,5.0,0.0,467.0,1504.0,1.0,0.0,1.0,4.0,1531.0,0.0,0.0,1531.0,1.0,0.0,2.0,0.0,2.0,1.0,0.5,6.0,6.0,1.0,1.0,2006.0,0.0,3.0,700.0,4.0,4.0,2.0,184.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,8.0,4.0,164154.0
20.0,3.0,102.0,13514.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,1.0,12.0,13.0,285.0,0.5,4.0,2.0,0.5,3.0,3.0,2.0,1142.0,5.0,0.0,632.0,1774.0,1.0,0.0,1.0,4.0,1808.0,0.0,0.0,1808.0,1.0,0.0,2.0,0.0,3.0,1.0,0.5,7.0,6.0,1.0,1.0,2008.0,0.0,3.0,850.0,4.0,4.0,2.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0,159904.0
20.0,3.0,90.0,12878.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,7.0,5.0,2003.0,2004.0,1.0,1.0,12.0,13.0,408.75,2.0,4.0,2.0,2.0,3.0,3.0,0.0,1262.0,5.0,0.0,498.0,1760.0,1.0,0.0,1.0,4.0,1760.0,0.0,0.0,1760.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,6.0,1.0,1.0,2003.0,0.0,2.0,583.0,4.0,4.0,2.0,165.0,175.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,188411.0
20.0,3.0,105.0,15274.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2003.0,2003.0,1.0,1.0,12.0,13.0,408.75,2.0,4.0,2.0,0.5,3.0,3.0,2.0,1832.5,5.0,0.0,480.0,2065.5,1.0,0.0,1.0,4.0,2154.75,0.0,0.0,2452.0,2.0,0.0,2.0,0.0,3.0,1.0,0.5,10.0,6.0,1.0,1.0,2003.0,0.0,3.0,886.0,4.0,4.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,191327.0
60.0,3.0,96.0,13262.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8.0,5.0,2003.0,2004.0,1.0,1.0,12.0,13.0,186.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1082.0,1082.0,1.0,0.0,1.0,4.0,1105.0,1295.0,0.0,2400.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,10.0,6.0,1.0,3.0,2003.0,0.0,3.0,730.0,4.0,4.0,2.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,201476.0
